trackIsexplicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,songIsLiked
0,85,84,98,5,99,99,99,99,82,0,0
0,93,96,87,94,99,98,99,99,98,30,1
0,85,85,8,33,99,99,100,99,89,87,1
0,91,84,100,56,99,99,99,99,97,46,1
1,95,79,98,78,99,99,99,99,90,96,1
0,90,92,4,12,99,97,99,99,90,37,0
0,93,79,87,45,99,99,99,99,80,0,1
0,93,83,100,99,99,96,99,98,86,2,1
0,84,84,29,87,99,99,99,99,85,67,1
0,90,92,100,20,99,93,99,99,94,76,0
0,91,93,4,49,99,99,99,99,87,32,0
0,90,78,29,38,99,99,100,97,89,94,1
0,98,99,77,0,99,81,80,99,99,63,0
0,99,97,64,99,99,90,99,99,99,1,0
0,99,99,77,96,99,80,78,99,99,17,0
0,98,99,77,97,99,81,78,99,99,2,0
0,99,96,29,0,99,90,99,99,99,47,0
0,99,99,77,2,99,84,81,99,99,32,0
0,99,99,64,66,99,79,78,99,99,0,0
0,99,99,77,33,99,79,83,99,99,86,0
0,98,98,8,53,99,83,78,99,99,53,0
0,99,97,77,74,99,85,78,99,99,98,0
0,99,97,100,80,99,78,77,99,99,0,0
0,99,99,8,28,99,78,85,99,99,24,1
0,98,95,8,0,99,79,95,99,99,98,1
0,99,96,77,34,99,86,92,99,99,97,1
0,99,99,29,84,99,79,99,99,99,84,1
0,99,97,29,32,99,80,97,99,99,81,1
0,99,93,64,26,99,77,77,99,99,89,1
0,98,99,64,67,99,79,78,99,99,0,1
0,99,99,77,58,99,79,78,99,99,92,1
0,99,97,8,99,99,91,99,99,99,63,1
0,99,91,8,15,99,77,77,99,99,6,1
0,87,90,64,91,99,98,99,99,78,0,1
0,82,98,87,99,97,99,99,99,84,77,1
0,83,94,42,42,97,91,99,99,87,85,1
0,82,94,4,90,99,97,99,99,92,90,1
0,94,89,100,65,99,99,100,98,96,1,1
0,86,85,8,57,98,98,99,99,91,67,1
0,84,80,4,47,99,99,99,99,85,65,1
0,84,97,8,1,97,98,100,91,83,8,1
0,81,96,4,9,98,99,99,99,85,39,1
0,85,94,17,0,99,97,99,90,89,0,1
0,82,86,87,17,99,99,99,99,78,81,1
0,79,94,50,49,97,99,99,99,85,28,1
0,85,94,42,73,97,99,99,99,84,1,1
0,87,89,29,77,99,99,99,99,87,57,1
0,83,94,4,25,99,99,99,99,90,64,0
0,89,93,8,0,96,99,100,99,79,1,1
0,82,94,50,4,99,99,99,99,88,79,1
0,85,91,42,14,99,99,99,99,80,78,1
0,83,92,50,92,99,99,83,99,86,31,1
0,81,90,4,98,99,99,82,99,81,22,1
0,91,87,17,63,99,99,99,88,90,2,1
0,87,87,98,4,99,98,99,78,83,71,1
0,93,87,17,0,95,99,99,88,90,68,1
0,85,89,87,0,99,95,99,92,92,99,1
0,91,94,4,53,97,99,99,99,87,71,1
1,87,83,50,3,99,99,100,99,97,14,1
0,85,95,4,4,99,99,100,99,88,74,1
0,86,81,17,93,99,90,99,88,85,37,1
0,86,93,77,23,96,87,99,99,92,94,1
0,91,86,64,79,99,91,99,99,98,77,1
0,93,82,4,23,99,99,100,90,98,0,1
0,87,98,100,13,99,83,100,99,96,50,1
0,94,88,100,98,99,98,99,97,95,26,1
0,93,81,17,35,99,99,99,98,89,99,1
0,87,90,64,99,99,98,100,99,82,32,0
0,94,91,29,0,99,98,100,99,90,90,0
0,97,96,17,0,99,98,86,99,99,29,1
0,97,97,8,41,99,88,88,99,99,17,1
0,92,93,100,42,99,97,87,99,94,63,1
0,97,96,98,0,99,96,86,99,99,61,1
0,94,93,17,3,99,99,99,99,95,60,0
0,99,94,29,96,99,99,82,98,99,82,1
0,99,99,77,90,99,79,81,99,99,45,1
0,98,99,100,85,99,85,84,99,99,63,1
0,95,99,100,46,99,88,82,99,99,0,1
0,98,92,42,97,99,99,81,99,99,94,1
0,94,96,17,72,99,98,81,99,99,11,1
0,98,99,29,89,99,82,85,99,99,34,1
0,88,89,17,45,99,99,100,97,98,0,1
0,88,94,64,57,99,92,81,99,94,2,0
1,93,96,29,20,99,83,99,99,97,79,1
1,88,92,77,0,99,92,99,99,96,41,1
1,93,87,42,97,99,85,99,99,99,95,1
1,96,89,42,29,99,84,89,99,99,5,1
1,93,90,100,43,99,86,95,97,96,75,1
1,83,78,100,15,99,99,83,99,81,90,1
1,84,92,77,72,99,99,80,98,90,86,1
1,92,97,4,0,99,89,99,99,98,99,1
0,87,96,29,60,99,99,91,99,81,59,0
0,93,97,29,54,99,93,97,96,97,75,0
0,87,96,98,9,99,99,82,99,85,44,0
1,92,95,0,90,99,99,82,99,90,46,0
0,88,99,77,47,97,80,82,99,93,7,0
0,88,99,87,91,99,81,81,99,90,94,1
0,92,91,4,96,99,99,81,98,97,96,0
0,92,98,0,65,99,84,84,99,78,13,0
0,93,97,50,6,98,80,79,99,96,95,0
0,89,98,64,27,99,82,79,99,98,43,1
0,88,98,17,96,99,97,86,99,81,44,0
0,85,95,4,91,99,96,81,99,94,0,1
0,89,99,4,27,99,80,80,99,93,0,0
0,89,94,98,42,99,80,80,99,97,1,0
0,85,97,77,91,99,91,99,99,92,61,1
0,86,96,64,30,99,83,81,99,91,96,0
0,87,98,29,0,99,98,80,99,96,89,1
0,86,98,17,69,99,85,80,99,98,47,1
0,85,92,4,3,99,99,81,99,93,27,0
0,86,96,100,85,99,83,83,98,78,89,0
0,88,99,87,52,99,96,79,99,99,97,0
0,84,98,8,95,99,88,82,99,93,19,0
0,92,94,64,98,99,99,90,99,99,26,1
0,85,84,98,7,99,95,82,99,83,8,0
0,86,99,87,84,97,97,82,99,93,5,0
0,89,93,64,99,99,93,80,99,97,66,0
0,89,97,100,58,99,98,86,99,97,99,0
0,87,97,100,4,99,87,81,99,96,31,0
0,84,91,29,3,99,98,84,99,81,7,0
0,89,97,8,54,99,90,81,99,81,3,1
0,88,99,77,34,99,83,80,99,99,16,1
0,84,96,100,73,99,95,91,99,94,46,0
0,88,95,8,93,99,98,80,99,92,15,0
0,89,96,0,92,98,86,99,98,96,93,0
0,98,99,64,3,99,97,99,99,99,86,1
0,98,97,64,0,99,93,99,99,98,64,0
0,93,86,4,98,99,99,99,97,96,40,1
0,84,83,100,99,99,99,99,99,88,54,1
0,99,99,77,69,99,83,99,98,99,48,1
0,96,97,98,37,99,91,100,99,98,62,1
0,97,93,87,61,99,87,99,99,99,99,1
0,97,94,87,60,99,93,99,98,99,0,1
0,91,98,77,40,99,90,81,99,99,97,1
0,86,97,100,12,99,94,86,99,89,90,1
0,91,95,77,79,99,82,84,99,92,34,1
0,88,97,17,99,99,98,82,99,96,40,1
0,86,97,4,65,99,91,95,99,99,97,1
0,88,99,8,99,99,83,89,99,99,0,1
0,82,99,29,99,99,85,80,99,82,25,1
0,86,98,17,1,99,86,82,99,97,97,1
0,88,95,100,96,99,89,80,99,88,47,1
0,89,96,42,62,99,99,83,95,91,97,1
0,88,96,77,75,99,83,81,99,94,1,1
0,86,89,98,85,99,98,84,96,79,48,1
0,91,93,98,99,99,90,94,99,91,37,1
0,86,93,42,0,99,89,88,98,89,99,1
0,91,97,100,0,99,90,80,99,95,65,1
0,89,91,100,38,99,93,98,98,99,44,1
0,85,98,64,99,99,91,82,99,94,16,1
0,88,95,64,14,99,98,87,99,84,58,1
0,85,96,29,58,99,92,82,99,97,35,1
0,93,84,50,76,99,99,81,99,94,45,1
0,85,95,98,0,99,81,79,99,99,7,1
0,87,92,98,98,99,99,82,99,92,98,1
0,89,92,100,95,99,82,87,96,97,80,1
0,88,99,87,67,99,84,79,98,99,96,1
0,85,95,42,70,99,99,80,99,86,97,1
0,90,96,42,0,99,99,81,99,94,45,0
0,90,91,87,70,94,88,81,99,88,22,1
0,86,94,98,99,99,94,86,99,93,95,1
0,89,98,98,22,98,80,93,99,99,48,1
0,85,87,98,98,98,99,99,89,86,58,1
0,88,96,50,61,99,93,99,99,84,11,0
0,90,95,29,0,99,88,99,99,88,48,1
0,89,94,77,74,99,90,99,99,84,87,1
1,87,86,87,9,99,99,99,89,97,87,1
1,84,87,4,98,99,99,100,97,88,8,0
0,83,88,50,33,99,99,100,99,83,63,1
0,91,84,100,63,99,98,99,98,85,0,1
0,95,94,100,77,99,99,99,95,99,22,1
0,93,93,17,0,99,99,100,99,99,49,1
0,96,81,17,17,99,99,86,99,94,12,1
0,88,90,17,73,99,99,99,99,89,43,1
0,93,87,98,48,99,99,99,99,93,99,1
0,97,81,4,11,99,99,99,99,97,12,0
0,88,85,87,85,99,99,99,99,83,40,1
0,91,89,8,58,99,91,100,99,94,91,1
0,91,99,64,89,99,78,99,99,97,77,0
0,95,90,100,85,99,98,99,99,92,78,1
1,86,96,100,0,99,99,99,99,89,48,1
0,89,97,87,75,98,89,84,99,96,7,0
0,85,96,100,49,99,87,90,99,96,63,0
0,95,92,64,80,99,96,80,99,94,78,1
0,87,94,64,8,99,81,82,97,92,67,0
0,93,92,87,14,98,90,98,99,92,60,1
0,87,95,4,43,99,96,86,99,94,39,1
0,91,95,77,41,98,97,88,96,89,42,1
0,82,97,4,80,99,80,93,99,93,92,0
0,89,98,4,61,99,82,83,99,99,88,0
0,86,97,98,85,99,82,79,99,91,0,0
0,93,94,4,95,99,91,81,99,99,98,0
0,92,95,98,48,99,97,95,99,96,78,0
1,91,88,42,96,99,95,100,98,85,6,1
0,95,97,42,0,99,81,99,99,98,98,1
0,90,92,8,92,99,87,99,99,99,50,0
0,94,96,77,40,99,95,99,99,93,73,1
0,94,96,64,93,99,86,99,99,97,30,1
0,87,90,87,75,99,82,99,99,87,19,1
0,89,92,42,1,99,99,99,99,99,45,1
0,92,89,8,98,99,88,100,99,95,92,0
0,92,99,42,98,99,86,99,99,99,90,1
0,87,97,98,43,99,98,84,99,99,88,1
0,96,97,8,0,99,84,84,99,99,45,1
0,97,87,42,18,99,99,82,99,99,2,1
0,96,95,98,20,99,99,82,99,99,59,1
0,88,91,87,19,99,87,97,99,92,21,1
0,96,95,0,21,99,98,80,99,99,67,1
0,94,96,98,20,99,99,99,99,99,54,1
0,90,89,64,76,99,99,99,98,97,88,1
0,97,92,77,82,99,98,99,99,99,15,1
0,90,98,64,66,99,80,99,99,99,44,1
0,94,90,98,8,99,99,98,99,90,72,1
1,92,88,77,86,99,97,99,96,97,93,0
1,87,88,64,99,99,92,99,99,93,37,0
1,87,89,87,23,99,98,99,98,93,77,1
1,89,94,100,33,98,95,99,99,88,89,1
1,90,91,77,97,99,98,100,99,94,61,1
1,96,85,17,97,94,84,100,98,98,26,1
1,89,94,98,64,99,88,100,99,84,28,1
1,95,85,8,92,97,96,100,99,95,9,0
0,84,81,29,74,99,99,98,99,94,15,1
0,93,88,98,88,99,99,100,97,93,48,0
0,90,96,17,12,99,89,99,93,98,68,1
0,86,92,77,11,99,93,99,99,94,59,0
0,95,93,29,0,99,87,99,98,94,99,1
0,85,93,77,14,99,83,100,99,95,64,1
0,87,88,29,24,99,97,99,97,90,2,1
1,88,90,98,0,99,98,99,97,94,51,0
0,93,97,8,7,99,82,99,99,96,71,0
1,93,92,64,0,95,83,100,98,89,79,0
0,95,95,29,12,99,78,94,99,96,28,1
1,85,91,77,39,99,94,99,99,83,76,0
1,90,94,100,19,99,94,99,99,99,77,1
0,85,95,64,42,98,85,99,99,91,39,0
0,87,95,87,43,98,87,99,99,91,66,0
0,93,95,4,60,98,89,99,96,85,23,1
0,93,87,42,96,99,83,100,99,97,92,0
0,93,87,87,47,99,99,99,94,99,78,1
0,89,92,77,60,99,98,100,98,95,62,1
0,90,93,100,14,99,98,99,94,92,46,1
0,92,94,8,1,99,85,99,99,96,0,0
0,89,88,42,0,99,94,99,99,93,97,1
0,93,93,50,68,97,98,99,99,93,0,1
0,84,91,8,56,95,92,100,99,87,99,0
1,93,90,87,56,95,86,99,96,89,27,0
0,87,91,64,13,99,99,91,98,86,96,1
0,85,87,100,51,99,98,100,99,84,6,1
1,87,96,42,0,96,85,99,99,84,30,0
1,90,94,4,20,99,94,100,99,97,63,1
0,95,85,0,68,99,99,99,99,96,83,0
0,85,94,100,76,99,98,99,99,86,15,1
0,98,84,29,96,99,99,99,79,98,94,1
0,91,91,42,68,99,96,100,99,96,0,1
0,91,94,100,53,99,86,99,98,98,44,1
0,92,94,77,64,99,89,100,97,97,95,0
0,91,84,50,61,99,98,100,99,85,91,1
0,86,88,50,20,99,99,100,97,86,2,0
0,94,94,100,65,99,88,100,99,93,0,1
1,92,91,98,62,98,99,99,99,81,39,1
0,86,89,42,28,99,99,99,99,91,61,1
0,93,98,100,0,99,84,99,99,99,14,0
1,95,94,17,16,99,98,100,99,97,17,1
1,95,98,42,49,99,92,99,99,99,83,0
1,89,99,17,88,95,95,99,99,98,43,0
0,97,99,77,64,99,78,99,99,99,34,1
0,95,98,100,85,99,79,100,99,97,53,1
0,92,95,4,73,99,99,99,99,97,64,1
0,88,94,4,65,99,98,100,99,92,96,1
1,91,92,4,96,99,99,99,97,98,79,1
0,85,90,100,95,99,99,99,99,85,0,1
0,91,82,64,99,99,99,99,99,90,89,1
0,85,93,64,0,99,99,98,99,92,90,1
0,96,81,8,99,99,99,99,97,90,17,1
0,90,89,17,99,99,99,99,98,80,33,1
0,90,89,0,10,99,99,99,98,94,53,1
0,95,98,42,0,99,80,99,99,99,58,1
0,88,81,77,50,99,99,99,97,81,68,1
0,98,97,64,16,99,77,90,99,94,93,1
0,91,97,29,0,99,83,99,82,94,0,1
1,93,95,87,6,99,99,99,99,99,13,1
0,90,96,98,73,99,92,100,99,99,88,1
1,94,93,77,83,99,99,99,99,94,7,0
0,91,92,100,0,99,95,100,99,96,0,1
0,84,98,87,99,99,92,99,99,98,33,1
0,93,94,17,9,99,99,99,99,97,43,1
0,97,96,8,96,99,84,99,99,97,69,1
0,89,99,8,6,99,83,99,99,97,28,0
0,90,93,100,95,99,98,99,98,94,33,1
0,92,96,87,98,99,99,99,99,98,29,0
0,93,94,50,53,99,99,99,99,96,97,1
0,86,95,87,8,99,89,99,96,91,31,1
0,97,94,42,81,99,98,99,87,99,59,1
0,88,95,100,94,99,99,99,99,95,0,1
0,97,95,8,80,99,96,99,98,99,36,1
1,88,97,4,0,99,89,94,99,88,29,1
0,88,88,42,99,99,99,99,98,90,90,1
0,89,92,100,60,99,99,99,98,98,0,0
0,98,81,4,76,99,99,99,99,93,14,0
1,90,99,87,93,99,84,100,99,99,26,1
0,82,98,50,99,99,78,100,99,99,86,0
0,93,97,64,48,99,81,99,99,92,6,1
0,88,81,4,65,99,99,99,99,79,99,0
0,91,99,17,99,99,77,99,99,99,79,1
1,94,79,42,76,98,99,99,97,92,71,0
0,94,97,17,17,99,91,99,97,99,91,0
0,96,98,77,26,99,86,99,99,99,25,1
0,90,96,87,29,99,79,91,99,94,8,0
0,98,95,64,20,99,99,99,99,96,3,0
1,92,91,98,20,99,99,99,99,96,99,1
0,95,89,42,62,99,98,100,98,93,51,1
0,93,99,98,99,99,79,99,98,99,10,1
1,88,83,77,84,97,99,100,99,98,46,1
1,88,93,29,3,99,81,99,99,99,89,1
0,83,95,100,23,99,86,99,99,92,31,0
0,90,97,77,22,99,95,99,99,96,39,0
0,93,95,100,32,99,80,83,99,95,29,0
1,91,98,98,59,99,81,100,99,99,5,1
1,86,93,64,33,99,99,99,98,96,80,1
1,98,99,17,59,99,78,99,99,99,60,0
1,92,94,29,72,97,86,99,97,87,30,0
1,90,92,64,0,99,85,99,96,93,83,0
1,90,86,8,28,99,99,99,96,91,83,1
0,96,96,4,8,99,86,99,98,99,99,1
0,92,79,0,17,99,92,100,88,78,7,1
0,93,82,100,95,99,99,99,99,98,27,0
0,90,91,29,83,99,99,100,99,97,81,0
0,90,91,17,3,99,94,98,99,81,49,1
0,95,99,87,87,99,81,99,99,99,28,1
0,92,83,17,2,99,99,95,99,92,50,1
0,84,93,50,65,99,99,99,99,89,6,1
0,85,88,100,13,99,96,99,99,79,94,1
0,84,92,8,80,99,99,99,99,85,97,1
0,87,88,4,32,99,99,100,99,88,29,1
0,93,91,50,59,99,81,99,99,85,29,1
0,94,94,17,1,99,93,100,99,98,67,1
0,88,89,0,98,99,96,99,99,86,11,0
1,82,90,87,51,99,97,99,99,83,0,1
0,84,91,87,71,99,99,100,99,91,11,1
0,89,92,64,19,97,88,100,99,93,95,0
0,90,86,98,64,99,99,100,97,95,58,0
0,90,93,4,23,99,91,100,99,98,25,0
0,94,96,17,12,99,82,99,99,98,16,1
0,93,96,100,20,99,99,99,99,98,47,0
0,94,95,42,93,99,81,99,98,92,0,1
0,87,88,64,93,99,98,100,98,85,64,0
0,87,89,42,48,99,99,100,99,90,35,0
0,94,91,50,1,99,99,99,96,93,50,1
0,89,92,42,94,99,99,100,99,89,90,1
0,83,94,42,99,99,99,100,99,78,90,0
0,91,96,100,50,99,89,100,99,97,95,0
0,90,91,98,99,99,99,100,99,95,24,1
0,86,91,50,82,99,94,100,99,86,28,1
1,94,94,77,42,99,87,100,99,98,93,0
0,88,87,42,92,99,97,100,99,86,16,1
0,90,89,77,48,99,99,99,99,85,0,1
0,82,85,100,23,99,99,99,99,85,73,0
0,85,91,8,99,99,94,100,99,91,0,1
0,90,90,8,30,99,97,100,99,97,35,1
1,91,95,50,99,99,98,100,99,99,88,0
0,92,91,100,97,99,97,99,98,99,46,1
0,97,98,100,24,99,85,100,99,98,96,1
0,95,96,100,47,97,82,100,97,81,12,1
0,89,94,100,29,99,99,100,99,83,39,1
0,88,99,29,18,99,80,84,99,93,44,1
0,94,96,87,44,99,99,99,95,87,2,1
0,89,86,29,60,99,99,99,98,78,78,1
0,90,92,8,8,99,97,99,99,80,3,1
0,96,96,87,39,99,86,99,99,93,75,1
0,95,98,8,22,99,87,99,99,94,79,1
0,94,86,100,20,99,87,99,86,79,74,0
0,96,90,8,88,99,99,99,99,87,35,0
0,92,89,29,57,99,89,99,99,78,76,1
0,91,78,50,57,99,99,97,99,88,33,1
0,88,97,4,13,99,83,99,99,87,89,1
0,95,99,4,7,99,81,100,99,97,8,1
0,85,92,4,18,99,99,99,99,95,45,1
1,88,94,4,98,99,85,99,99,95,0,0
0,87,80,50,99,99,93,99,99,78,69,1
0,92,90,17,88,99,96,99,97,89,5,1
0,87,87,98,95,99,98,100,99,95,45,1
1,81,92,87,9,99,99,99,99,99,91,1
0,86,95,0,11,98,92,99,99,92,65,0
0,89,90,29,98,99,99,100,96,85,60,0
0,91,99,98,66,99,84,99,99,99,35,1
0,87,88,4,94,99,99,100,97,85,89,1
0,91,86,42,54,99,99,100,99,95,70,1
0,93,89,29,86,99,99,99,99,96,17,0
0,89,95,50,37,99,95,99,99,99,73,1
0,92,88,100,88,99,98,99,99,94,32,1
0,92,96,29,46,99,96,99,99,98,99,1
1,94,92,77,32,99,95,100,99,93,4,0
1,91,89,77,98,99,94,99,95,87,77,1
1,87,90,8,98,98,92,100,99,87,23,1
1,96,94,29,14,99,98,99,99,98,73,1
1,90,96,98,36,99,99,99,99,99,1,0
1,93,94,87,49,99,98,100,99,99,92,1
1,86,97,50,4,99,84,99,99,99,0,1
0,95,97,64,1,99,77,81,99,97,13,1
0,96,99,29,64,99,79,99,97,99,22,0
0,85,98,17,3,99,85,99,99,85,39,0
1,91,97,50,23,99,88,99,99,93,0,0
1,93,98,50,0,99,81,99,99,94,97,1
0,83,89,98,1,99,93,95,99,80,96,0
0,92,93,64,62,99,99,99,98,95,1,0
0,93,82,4,72,99,99,99,94,96,0,0
0,87,88,4,26,99,99,87,98,99,0,1
0,82,89,77,79,99,99,99,99,96,33,1
1,88,81,100,83,99,99,99,99,90,52,1
0,91,83,50,69,99,99,100,97,94,42,1
0,89,82,4,9,99,99,100,97,89,6,1
0,88,81,50,77,99,99,99,97,88,58,1
0,89,79,8,11,99,99,99,96,93,79,0
0,86,88,64,16,99,99,100,99,96,38,1
0,89,94,17,80,99,99,99,99,94,41,1
0,97,89,87,81,99,99,98,99,97,32,1
0,94,94,29,3,99,99,98,99,94,17,1
0,84,89,4,36,99,97,99,99,81,22,1
0,84,97,4,62,93,87,99,99,82,69,1
0,92,82,98,69,99,99,100,99,91,0,1
0,86,90,87,52,99,83,99,99,83,99,1
0,86,93,0,67,99,87,100,99,93,84,0
0,94,94,29,22,99,97,100,99,95,55,0
0,93,91,100,3,95,81,99,99,97,2,0
0,95,89,42,95,99,99,100,99,95,66,1
0,95,98,17,7,99,83,99,99,99,29,1
0,96,99,87,37,99,79,100,99,98,63,0
0,97,86,98,91,99,99,100,97,90,2,1
0,95,89,100,92,99,98,99,98,83,22,0
0,91,92,29,88,99,99,99,98,93,18,0
0,93,84,64,88,99,99,99,99,97,81,1
0,93,88,100,87,99,97,99,99,91,33,0
0,93,94,8,35,99,98,99,99,94,44,0
0,92,78,4,89,99,99,99,99,86,93,1
1,82,85,87,95,98,98,100,99,79,99,1
0,84,87,42,99,99,99,82,99,84,0,1
0,91,79,50,12,99,99,99,99,91,95,1
0,92,87,100,96,99,99,99,99,98,61,1
0,93,82,4,35,99,99,100,96,97,11,1
0,87,95,98,38,99,99,99,99,99,83,0
0,82,95,4,19,96,91,99,99,96,96,1
0,93,84,8,24,99,99,100,99,98,89,1
0,87,89,29,89,99,93,100,99,97,1,1
0,94,87,4,0,99,97,99,96,98,88,1
0,93,84,4,87,99,99,99,99,99,39,1
1,92,82,87,63,98,99,99,99,97,78,1
1,90,79,98,7,97,99,100,99,92,83,1
1,96,96,77,13,99,84,100,98,97,6,0
0,88,98,98,34,99,81,89,99,98,90,1
0,98,88,8,67,99,91,100,84,98,23,1
0,95,80,17,92,99,98,99,78,95,36,1
0,94,96,64,6,99,88,100,85,98,86,1
0,97,97,42,38,99,81,100,80,97,71,1
0,96,96,98,41,99,82,99,78,97,87,1
0,95,92,17,47,99,85,100,80,98,70,1
0,92,82,98,45,99,99,99,80,98,28,1
0,97,84,98,75,99,99,100,83,97,2,1
0,95,85,77,81,99,99,99,95,98,16,1
0,92,91,17,99,99,88,81,91,99,30,1
0,87,98,64,68,99,96,99,99,98,1,1
0,96,96,100,0,99,84,99,99,94,47,0
1,92,84,8,85,99,99,99,94,84,20,1
1,85,87,77,39,98,97,99,99,96,94,1
0,87,92,100,0,95,94,99,99,96,5,1
0,84,96,17,59,99,99,100,99,84,31,1
0,95,77,77,26,98,99,99,98,95,37,1
1,90,78,4,1,99,99,99,99,84,92,0
0,92,79,77,53,99,99,99,99,87,92,0
0,95,83,50,40,99,99,99,97,90,96,1
0,89,84,98,77,99,99,99,99,84,77,1
0,98,95,87,41,99,81,99,99,99,65,1
1,94,87,50,96,99,99,99,99,90,25,1
1,94,80,87,79,99,99,99,89,96,40,1
0,98,84,17,92,99,99,99,99,98,99,1
0,92,78,29,8,99,99,100,98,91,30,1
0,89,83,100,37,99,99,99,99,86,0,1
0,92,78,50,89,99,95,99,99,79,95,1
0,96,81,100,43,99,99,99,99,80,99,0
0,97,77,64,22,99,99,99,86,96,76,1
0,95,89,4,94,99,99,99,98,88,5,1
0,97,80,0,72,99,99,99,98,93,97,1
1,97,84,87,98,99,99,99,99,92,74,1
0,95,86,17,5,99,99,99,99,85,0,1
0,86,92,77,27,99,97,99,99,96,94,0
0,94,95,100,0,99,99,99,99,94,49,0
1,97,82,50,52,99,99,100,99,95,94,1
0,93,79,98,25,99,99,100,96,85,5,0
0,89,87,98,93,99,99,99,99,93,85,1
0,98,81,50,72,99,99,100,97,89,85,1
0,97,87,4,94,99,99,100,97,86,96,0
1,94,88,100,38,99,99,100,99,93,18,0
0,90,95,17,0,99,83,99,96,98,38,0
0,93,81,87,59,99,99,99,99,87,94,1
0,97,81,87,93,99,99,100,99,93,94,0
0,97,84,29,51,99,99,99,97,92,98,0
1,95,82,50,63,99,99,99,99,85,42,0
0,97,79,77,95,99,99,99,99,96,4,0
0,93,79,29,60,99,99,99,99,93,47,0
0,91,88,29,96,99,99,99,99,85,16,0
0,95,82,17,41,99,99,99,94,94,0,0
0,96,91,98,10,99,97,99,99,95,2,1
0,96,89,50,91,99,99,80,99,92,98,0
0,85,99,17,85,99,99,81,99,99,92,0
0,97,97,98,87,99,95,81,97,99,38,1
0,89,98,42,74,99,78,79,99,99,24,1
0,90,99,0,69,99,78,80,99,99,32,1
0,94,81,17,87,99,99,92,99,94,16,1
0,97,79,17,64,99,99,99,98,91,6,1
0,93,97,42,37,99,79,86,99,99,34,0
0,90,96,100,41,99,95,79,99,99,0,1
0,87,99,98,9,99,80,80,99,98,43,1
0,88,99,50,96,99,78,79,99,95,0,0
0,85,98,87,71,99,83,80,95,98,99,1
0,92,98,64,25,99,86,81,99,99,98,1
0,90,99,29,84,99,83,81,95,98,84,0
0,86,99,87,65,99,83,80,99,99,88,0
0,93,99,87,61,99,78,80,99,99,6,0
0,92,98,42,14,99,84,88,99,98,39,0
0,89,98,42,0,99,86,83,96,98,16,0
0,94,99,4,46,99,91,80,99,99,27,1
0,92,99,4,79,99,80,79,98,98,91,0
0,92,99,100,20,99,80,83,99,99,70,0
0,84,92,50,16,99,93,99,99,90,0,1
1,88,87,29,74,99,99,100,99,88,0,1
0,92,92,87,31,99,89,100,99,98,62,0
0,95,97,8,11,99,86,99,99,99,18,1
1,85,93,100,92,98,82,100,99,94,0,1
1,85,97,0,97,99,88,100,99,91,87,1
0,93,99,100,0,99,85,100,97,98,32,1
0,88,95,100,80,99,94,99,99,90,77,1
0,83,97,4,56,99,97,99,99,98,3,0
1,88,88,50,99,99,99,100,99,98,3,1
0,91,94,87,98,99,82,99,99,98,44,1
1,88,93,77,84,99,90,99,96,88,88,0
1,98,93,4,95,99,99,100,99,99,56,1
0,91,94,100,99,99,99,99,99,97,86,0
0,90,97,87,59,99,79,99,99,97,81,1
1,84,87,77,72,99,99,100,97,96,45,1
0,90,90,29,6,99,97,99,97,80,99,0
0,87,87,8,44,99,97,100,99,81,33,1
0,92,84,100,25,99,99,100,97,92,70,1
0,87,87,50,46,99,98,99,99,96,98,0
0,89,87,64,34,99,96,99,98,81,87,0
0,92,93,0,56,99,87,99,99,96,8,1
0,93,97,29,8,99,81,99,99,96,72,0
0,83,89,4,57,99,96,99,99,81,84,1
0,88,84,17,77,99,97,99,99,81,82,0
0,87,94,4,1,98,97,99,99,81,49,0
0,95,98,100,49,99,79,100,99,97,60,1
0,95,83,17,75,99,98,99,99,98,46,0
0,89,85,42,6,99,99,99,99,92,54,1
0,91,90,8,34,99,99,99,99,98,55,1
0,93,93,87,0,99,90,99,99,95,43,0
0,92,98,17,98,99,83,99,99,99,0,0
0,86,95,100,77,99,90,99,97,91,35,0
0,93,93,100,97,99,99,96,99,94,38,1
0,92,83,87,90,99,99,99,99,82,1,0
0,91,90,29,82,99,97,99,99,88,98,1
0,89,82,64,8,99,99,99,99,88,6,0
0,97,97,29,19,99,99,99,99,99,47,0
0,93,98,98,41,99,94,100,99,97,44,1
0,94,99,17,83,99,89,100,99,98,97,1
0,92,96,29,98,99,86,99,96,97,8,1
0,93,91,64,45,99,99,100,99,98,91,1
0,90,89,17,17,99,99,99,99,94,7,1
0,96,95,98,84,99,98,99,99,94,98,1
0,95,98,87,18,99,86,100,99,98,4,1
0,92,83,64,21,99,97,100,99,97,79,1
0,96,79,29,6,99,99,100,97,94,6,1
0,96,92,8,94,99,99,99,99,96,16,1
0,90,89,0,48,99,99,99,98,96,20,1
0,89,99,42,8,99,84,99,99,98,99,1
0,95,98,50,57,99,81,99,99,97,18,1
0,92,83,50,12,99,97,100,99,98,88,1
0,96,89,100,0,99,98,100,99,95,0,1
0,85,84,98,11,99,99,100,99,87,29,1
0,90,95,77,3,97,83,99,99,99,99,1
1,87,93,50,77,97,99,99,98,90,34,1
1,86,97,98,41,98,92,99,99,97,94,1
0,83,95,77,0,99,95,90,99,98,97,1
