trackIsexplicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,songIsLiked
1,650,573,7000,-8015,52,725,133,215,36,104985,1
0,696,521,6000,-7192,129,148,0,153,924,142937,1
0,412,398,1000,-18546,453,960,3,231,724,129856,1
1,728,777,7000,-5093,30,93,7,291,625,144997,1
0,763,651,7000,-5611,29,60,0,173,601,114989,1
1,776,548,7000,-7320,43,361,2,282,234,100004,1
1,935,560,0,-8249,208,375,56,81,660,95028,1
0,358,254,4000,-20151,90,994,772,160,67,133184,1
1,602,532,9000,-8670,64,590,300,93,145,143929,1
0,646,513,5000,-7769,50,565,0,106,143,95020,1
1,506,352,0,-16610,83,995,0,245,416,81848,1
1,589,429,0,-10469,52,593,0,99,148,79684,1
0,762,611,1000,-7841,144,170,67,124,674,155983,1
0,762,506,4000,-7451,29,305,0,165,616,101031,1
1,700,552,4000,-7303,40,522,70,143,419,145000,1
1,806,481,7000,-7838,213,399,195,116,209,179804,1
1,777,377,2000,-8829,92,788,0,93,282,99938,1
1,503,331,11000,-13618,75,400,0,94,100,104999,1
0,607,313,11000,-11639,39,942,7,277,127,119172,1
0,295,637,8000,-4043,28,49,23,112,221,84551,0
0,652,435,1000,-6586,38,813,0,106,473,119997,1
0,813,209,1000,-16274,166,708,0,154,383,84993,1
0,776,391,6000,-13868,139,61,1,117,464,101030,1
0,269,154,7000,-18376,56,915,889,93,46,87171,1
0,658,222,11000,-17502,82,847,306,96,124,79976,1
0,666,245,7000,-12528,103,273,217,239,72,134040,1
0,577,271,2000,-13589,31,632,0,152,157,75035,1
0,742,135,9000,-16873,36,796,8,79,165,139995,1
0,847,515,4000,-8728,41,234,0,719,656,120018,0
1,769,592,1000,-5667,306,207,0,105,536,72089,1
1,631,816,2000,-5503,46,163,14,86,442,110954,1
1,617,752,2000,-5194,54,28,0,320,234,74979,1
0,795,555,9000,-7910,314,95,0,124,493,125084,0
0,536,331,5000,-9200,32,830,0,129,457,149743,1
1,796,544,10000,-5872,269,4,0,140,649,176975,1
0,708,767,8000,-5687,50,5,0,119,776,154986,0
0,424,342,7000,-9469,33,838,0,136,124,76235,1
0,398,493,9000,-9561,30,3,0,106,412,82048,1
0,497,638,1000,-5310,27,46,0,385,770,172010,1
0,535,448,2000,-9167,27,2,0,115,320,101986,1
0,546,633,6000,-6287,30,36,0,478,426,170148,1
0,523,944,7000,-3581,83,3,557,119,324,139997,1
0,628,751,1000,-7041,99,10,0,119,440,159965,1
0,502,417,10000,-7665,71,127,4,106,218,180301,1
0,822,969,7000,-11471,58,259,0,390,765,128007,1
0,466,630,11000,-8115,27,167,0,103,329,82988,1
0,359,529,7000,-8616,37,367,0,708,339,154996,1
0,634,198,11000,-8680,33,912,0,87,299,110790,0
0,640,674,0,-7605,61,90,1,160,275,156960,0
0,273,79,6000,-22392,32,906,159,146,83,84487,1
0,526,176,3000,-18251,37,925,685,122,175,99647,1
0,548,9,0,-21426,57,986,60,106,521,82127,1
0,182,935,1000,-33346,53,124,975,911,0,97442,1
0,197,999,7000,-26370,53,990,978,954,0,119445,1
0,58,999,10000,-22419,54,132,982,941,0,40583,0
0,103,999,11000,-26552,44,987,876,959,0,78918,1
0,261,999,2000,-26016,41,980,934,954,0,91388,1
0,86,924,10000,-31289,37,193,995,891,7,79016,1
0,159,999,10000,-22548,52,136,976,952,0,78103,1
0,164,999,9000,-22314,65,133,954,935,0,85209,1
0,182,999,9000,-22129,64,140,985,944,0,83960,0
0,566,664,4000,-5303,46,634,0,116,437,128945,1
0,492,810,7000,-5315,84,41,3,117,245,149954,1
0,557,540,9000,-10484,34,33,2,179,394,129170,0
0,739,810,11000,-5317,31,40,0,122,948,127972,1
0,379,40,3000,-21848,32,920,0,105,319,144335,1
0,416,74,2000,-20010,40,957,899,123,47,121240,1
0,415,77,5000,-21716,43,982,0,89,178,62850,1
0,268,160,7000,-16405,37,951,0,166,219,89855,1
0,665,603,4000,-7445,41,407,22,101,370,118024,1
0,304,78,11000,-18108,43,973,944,109,265,139849,1
0,822,336,0,-14476,70,942,956,123,172,112026,0
0,459,256,0,-16912,57,836,1,182,338,73972,1
0,698,401,9000,-9458,58,88,787,112,154,167939,1
0,795,395,11000,-9573,199,170,842,111,490,85043,1
0,660,205,7000,-16968,29,978,920,106,47,146013,0
0,810,198,3000,-17032,107,625,673,86,245,128008,0
0,650,382,0,-12340,27,313,881,103,348,125035,1
0,625,407,7000,-14827,59,625,890,106,371,147986,1
0,640,725,6000,-5381,78,589,348,128,193,86055,1
0,641,328,9000,-11830,36,742,906,123,116,91024,1
0,677,325,7000,-13822,41,823,911,98,432,87006,1
0,576,500,4000,-5557,35,569,849,105,234,170030,1
0,845,140,10000,-10196,132,571,349,87,599,79930,1
0,771,380,10000,-10755,41,235,896,113,917,164016,1
0,651,190,7000,-17790,77,725,876,94,524,167890,1
0,596,297,1000,-16254,239,865,785,105,532,80961,1
0,436,188,9000,-15593,33,381,876,122,144,140033,1
0,407,377,3000,-13010,118,698,781,113,444,79732,1
0,799,406,5000,-17946,56,315,911,93,562,139961,0
0,705,413,1000,-9415,46,513,840,114,472,76009,1
0,514,239,7000,-17522,91,638,450,89,327,83023,1
0,514,105,4000,-24344,94,25,476,159,47,74979,0
0,763,416,7000,-10156,184,802,280,146,853,86989,1
0,742,499,5000,-10817,62,176,773,440,961,95041,1
0,635,374,1000,-14218,45,903,804,110,243,82001,1
0,713,514,2000,-5941,43,924,903,173,397,81990,1
0,614,514,8000,-9719,33,321,579,169,74,128049,1
0,535,287,5000,-9992,35,882,901,106,78,79979,0
1,546,771,0,-8582,205,580,767,125,283,170015,1
0,784,366,3000,-14277,198,581,878,99,464,90072,1
0,533,315,7000,-11053,113,816,879,114,178,79989,1
0,748,495,8000,-8498,177,880,938,69,790,125594,1
0,685,227,0,-11640,46,793,841,93,38,129293,0
0,431,239,2000,-15498,33,862,880,151,150,69884,1
0,595,449,2000,-11219,83,326,862,106,446,85086,0
0,800,472,11000,-7203,294,310,755,416,592,88017,1
0,810,330,7000,-12261,45,682,871,84,781,137968,1
0,490,663,8000,-6608,198,7,0,315,214,77527,1
0,471,228,8000,-10173,35,873,886,105,130,130549,1
0,797,291,11000,-11585,54,154,895,225,555,90034,1
0,554,574,10000,-10113,46,661,684,120,258,163594,1
0,670,337,8000,-17641,37,805,903,116,194,135970,1
0,681,275,8000,-9841,81,708,862,109,371,121866,1
0,740,308,11000,-13470,524,55,8,62,566,175939,1
0,726,200,9000,-13790,37,897,926,97,284,130008,1
0,497,388,1000,-11881,86,77,771,36,534,91834,1
0,636,423,6000,-11125,39,454,874,89,716,147044,1
0,727,513,2000,-7045,119,619,122,194,796,80983,1
0,656,427,0,-8569,36,864,929,116,293,82019,0
0,651,546,1000,-9021,35,774,43,84,623,107021,0
0,600,749,11000,-6889,41,46,295,91,485,131024,1
0,339,243,1000,-12512,56,869,3,107,183,154909,0
0,838,307,0,-12660,34,844,928,88,601,102003,1
0,729,245,7000,-8278,340,640,915,112,156,177010,1
0,544,363,9000,-9847,110,557,599,109,466,84298,1
0,739,345,7000,-11708,81,923,815,113,376,91046,1
0,689,502,8000,-6277,61,549,938,82,505,79956,1
0,572,501,11000,-10002,54,618,819,346,197,119766,1
0,735,427,9000,-10162,68,476,825,125,626,154087,1
0,729,459,8000,-8074,170,396,679,64,929,79834,1
0,471,471,8000,-10738,33,830,912,169,39,140014,1
0,542,271,4000,-9029,159,940,936,165,331,173847,1
0,770,234,11000,-7411,245,453,74,100,578,90198,0
0,687,320,2000,-12219,159,861,841,95,311,86010,1
0,828,210,5000,-6879,65,94,952,99,780,84214,1
0,631,495,4000,-12986,140,842,858,117,186,83936,1
0,743,359,5000,-10149,83,797,937,112,251,82021,1
0,501,252,3000,-15807,44,780,905,97,88,74980,1
0,638,564,5000,-9411,30,4,781,309,387,92032,1
0,419,573,6000,-12217,46,268,3,140,57,97343,1
0,727,295,3000,-10210,77,402,887,99,949,80008,1
0,691,274,4000,-17180,56,743,927,106,348,69945,0
1,634,452,11000,-6387,30,64,0,236,383,143075,0
0,0,32,1000,-30704,0,916,202,103,0,0,1
0,188,4,3000,-23892,57,131,352,130,38,115759,1
0,107,236,11000,-26609,57,937,13,111,2,80628,1
0,157,290,11000,-37128,59,814,970,112,43,136075,0
0,159,219,2000,-41489,62,928,425,112,64,69658,1
0,160,27,1000,-44119,67,945,975,112,355,128854,1
0,129,61,2000,-35288,91,713,1000,112,10,91540,1
0,218,104,1000,-40547,87,876,840,112,94,49832,1
0,399,838,4000,-6679,102,1,0,576,747,116911,1
0,637,625,6000,-9783,38,732,509,128,896,160748,1
0,547,816,8000,-6165,62,68,0,127,722,102765,1
0,519,441,4000,-14178,35,20,0,76,250,81334,1
0,697,832,9000,-7264,29,168,1,269,979,125926,1
0,562,724,6000,-8627,27,12,0,223,855,113056,1
0,673,902,10000,-4886,55,16,14,269,704,97007,1
1,753,936,7000,-3892,274,27,0,67,825,148073,1
0,797,630,5000,-7601,76,136,0,207,761,126006,1
0,879,468,2000,-5822,284,227,0,98,537,91999,1
1,747,834,3000,-2867,45,374,0,58,687,128005,0
0,526,710,4000,-5819,275,237,0,60,902,176292,1
0,662,949,6000,-4758,108,128,0,135,516,91954,0
1,417,647,8000,-5870,29,56,0,58,339,166120,1
0,794,711,8000,-5124,69,300,0,95,955,174915,1
0,653,809,0,-4057,47,194,0,165,550,92213,1
0,673,902,2000,-2392,34,59,0,55,538,100012,1
0,571,709,1000,-7129,92,583,0,77,613,102728,0
0,457,784,0,-7970,83,730,0,516,677,94352,0
0,580,682,4000,-8523,33,79,31,161,774,77530,1
0,864,495,0,-7036,37,591,0,99,720,129062,1
1,809,702,7000,-7157,123,104,0,65,934,74989,0
0,773,820,0,-5897,115,394,0,73,555,92996,1
0,956,795,7000,-5311,150,3,889,90,841,121294,1
0,794,811,6000,-8966,38,42,0,101,862,116047,0
0,513,396,7000,-13061,29,251,177,110,229,140208,1
0,776,780,10000,-4374,128,62,0,81,666,124949,1
0,605,822,0,-4833,43,6,134,147,288,167997,1
1,446,952,6000,-5321,52,90,85,112,624,125303,1
0,632,556,9000,-10138,28,290,21,77,633,104996,1
0,497,943,7000,-4630,31,4,0,112,908,160186,1
0,520,829,0,-6228,80,386,0,227,744,147997,0
0,808,811,2000,-5560,87,106,0,118,772,108025,0
0,631,547,0,-8495,39,508,0,144,473,88984,1
0,607,520,9000,-7866,51,200,0,66,712,173993,1
0,631,967,2000,-4478,70,185,0,334,669,100995,0
0,202,144,1000,-40703,140,880,922,112,92,70414,1
0,161,288,5000,-37657,60,633,20,112,22,72520,1
0,191,68,1000,-44361,95,904,972,111,95,71398,1
0,222,50,1000,-44323,68,898,973,112,69,60036,1
0,85,383,2000,-34751,68,616,17,112,23,86341,1
0,124,135,1000,-40551,122,821,895,112,111,86032,1
0,162,87,5000,-42754,200,931,973,112,42,128781,1
0,74,180,1000,-39608,149,939,841,112,23,82425,1
0,204,256,10000,-39209,77,829,965,112,72,86466,1
0,145,295,1000,-36638,90,789,964,112,49,138506,1
0,98,342,0,-32329,95,976,1000,111,24,91005,0
0,146,174,10000,-39711,97,964,788,112,24,77501,1
0,206,413,10000,-34652,52,938,420,100,30,68844,1
0,145,400,1000,-33299,51,757,556,112,30,56862,1
0,117,0,2000,-30617,75,939,28,111,9,74591,1
0,142,318,2000,-33336,52,923,337,112,20,101417,1
0,115,529,5000,-29348,76,995,987,86,27,94911,1
0,222,156,5000,-42776,169,948,973,112,52,84757,1
0,136,97,1000,-42574,79,946,964,112,124,74835,1
0,162,292,10000,-37656,61,577,16,112,23,92948,1
0,138,577,10000,-29096,69,993,986,82,18,140850,0
0,734,631,5000,-6887,98,258,0,75,962,141478,1
0,876,282,7000,-12618,319,50,0,74,801,130958,1
0,839,471,8000,-10853,340,576,0,122,721,150006,1
0,850,477,9000,-11936,160,312,4,193,568,119995,0
0,494,662,0,-5037,112,186,0,256,370,172586,1
0,753,774,10000,-4863,264,222,0,111,581,99309,1
0,816,912,9000,-4668,82,86,1,55,768,101785,1
0,817,340,10000,-9186,347,218,0,586,829,123110,1
0,900,387,9000,-10059,260,29,0,48,770,121164,1
0,773,474,4000,-9286,97,298,0,611,672,135148,1
0,868,744,7000,-8565,50,30,5,172,961,132836,1
0,935,479,11000,-10981,306,107,0,118,773,123644,0
0,772,460,8000,-11489,327,27,0,63,800,78786,1
0,733,668,2000,-5300,68,13,0,39,713,83110,0
0,826,490,9000,-10477,67,9,0,41,627,74126,1
0,670,516,10000,-9598,366,67,0,67,939,154186,0
0,855,473,11000,-9846,146,71,0,79,682,139175,1
0,776,587,8000,-8640,158,7,0,49,911,80723,1
0,838,544,11000,-12027,75,1,828,58,758,123721,0
0,879,638,9000,-12355,57,0,860,84,886,134102,1
0,598,711,4000,-7589,62,172,0,698,613,147315,1
0,719,719,6000,-8992,67,256,0,960,849,133081,1
0,513,708,4000,-9384,405,164,0,685,632,67930,1
0,770,655,7000,-9400,88,444,78,538,566,131897,0
0,585,461,9000,-11071,315,0,112,154,708,74270,1
1,720,826,11000,-2746,117,133,0,133,333,128014,1
0,792,415,9000,-8979,117,63,0,76,699,74332,1
0,747,891,4000,-6781,46,627,7,707,787,146330,1
0,759,496,1000,-8406,368,714,0,77,571,131457,1
0,577,749,5000,-7215,27,599,11,183,255,130970,1
0,496,863,9000,-4153,38,4,0,639,243,110018,1
0,711,232,0,-10165,79,838,0,84,361,139785,1
0,491,693,0,-6487,37,211,0,325,412,90027,1
0,498,885,4000,-4423,46,14,0,239,670,106719,1
0,728,638,5000,-6455,33,249,0,116,872,130014,0
0,462,595,2000,-9363,34,215,0,184,640,113719,1
0,297,354,4000,-15835,62,229,762,125,57,142527,1
0,300,289,10000,-17109,55,688,683,77,49,129673,1
0,547,532,0,-14286,75,320,712,103,464,130644,1
0,325,371,6000,-15605,42,365,738,186,143,136888,1
0,481,524,4000,-9051,36,155,0,52,425,101883,1
0,94,457,2000,-12183,51,117,854,258,37,76254,1
0,189,19,1000,-30794,41,937,877,166,88,95904,1
0,229,148,0,-18077,39,779,811,108,49,133235,1
0,449,46,0,-23500,36,686,872,105,134,109792,1
0,228,552,8000,-12876,68,24,889,126,67,107285,1
0,466,377,4000,-17753,126,204,892,110,69,85516,1
0,225,46,2000,-25794,38,867,781,121,127,96143,1
0,681,666,4000,-10905,99,15,0,340,239,110016,1
0,699,480,5000,-7702,64,558,882,104,467,84502,0
1,532,385,2000,-10371,39,826,6,118,327,126610,1
1,686,539,1000,-9408,92,545,0,140,360,123929,1
1,535,720,8000,-6627,38,787,3,103,75,118940,1
1,366,666,8000,-8271,37,805,662,184,51,122047,1
1,523,623,0,-7992,71,751,436,341,375,132985,1
1,834,966,0,-3943,42,101,843,140,882,119990,1
1,808,552,1000,-13673,35,136,915,203,610,138992,0
1,552,286,9000,-9519,38,672,0,122,201,119382,1
0,730,364,2000,-13926,71,16,580,103,889,74011,1
0,495,341,2000,-14049,148,510,307,377,305,80644,1
0,731,371,6000,-10060,50,4,875,123,770,79992,1
1,569,406,3000,-13188,37,38,876,92,634,168015,1
0,701,75,1000,-14184,333,921,873,130,526,77999,1
0,704,188,7000,-18268,38,898,881,127,641,132405,1
0,567,607,9000,-6672,44,4,887,274,347,170020,1
0,569,283,3000,-11307,87,796,815,110,957,73017,1
0,517,303,11000,-9943,237,918,933,189,396,157504,1
0,672,268,5000,-16823,97,856,939,90,226,79983,1
0,704,245,4000,-12198,101,342,759,96,890,80001,1
0,769,438,9000,-19425,157,402,900,110,467,154041,1
0,646,194,9000,-14613,160,916,920,104,525,84798,1
0,649,461,6000,-10842,37,913,913,108,290,85038,1
0,782,298,1000,-13159,99,582,193,193,550,127003,1
0,752,401,5000,-10597,101,834,880,122,606,170001,1
0,718,221,2000,-9543,57,277,906,96,387,76053,0
0,760,269,4000,-7464,150,769,910,111,252,80069,1
0,788,557,9000,-9807,31,1,897,95,525,89993,1
0,761,357,0,-13336,71,847,831,218,972,82328,1
0,681,80,7000,-14092,42,397,950,104,125,81987,1
0,803,278,10000,-13015,141,706,870,112,515,92023,1
0,538,469,5000,-12806,126,128,633,106,150,83748,1
0,779,815,6000,-9963,55,438,863,77,833,90524,1
0,749,123,7000,-11759,295,316,874,117,530,159752,1
0,671,499,5000,-12603,78,510,923,124,334,152036,1
0,676,305,0,-11161,63,201,760,104,338,81769,1
0,711,299,0,-15299,73,733,879,105,365,86022,1
0,805,601,2000,-9063,39,206,809,79,901,121977,1
0,671,294,10000,-17378,81,638,888,82,898,148016,1
0,703,122,1000,-14449,46,829,910,107,184,83976,1
0,813,357,0,-11489,60,448,590,96,471,80045,1
0,721,266,9000,-13768,242,127,949,117,795,85180,1
0,700,434,10000,-12035,37,236,924,95,557,84005,1
0,650,376,3000,-12004,281,749,3,211,375,75929,1
0,214,84,5000,-15333,39,307,0,120,69,57307,1
0,277,331,5000,-9292,37,515,0,111,256,133233,1
0,520,738,9000,-6564,26,0,2,314,395,130186,1
0,816,834,0,-6461,44,60,117,191,695,117897,1
0,120,74,1000,-13732,38,830,0,244,76,86373,1
0,352,311,6000,-8106,36,607,0,101,257,130632,1
0,322,520,7000,-7630,35,716,0,79,130,132123,1
0,322,473,7000,-7644,46,524,45,222,193,128987,0
0,607,214,1000,-10804,68,611,895,155,145,82007,1
0,766,287,0,-14972,148,468,757,82,662,76016,1
0,592,407,1000,-11634,46,864,796,113,555,174048,1
0,702,323,4000,-12437,48,228,870,111,350,139995,1
0,766,301,9000,-13829,148,587,436,83,195,82003,1
0,689,186,10000,-12419,49,824,670,133,176,84960,1
0,850,181,2000,-18876,66,789,920,110,858,134029,1
0,763,233,4000,-15471,132,743,860,99,296,169944,1
0,684,413,0,-12171,60,670,913,108,680,168020,1
0,649,392,8000,-11243,55,123,829,433,576,82027,1
0,701,398,1000,-7315,112,846,899,123,468,85029,1
0,749,657,6000,-7052,84,253,811,360,936,77006,1
0,601,529,6000,-12559,171,612,457,125,607,167822,1
0,757,502,8000,-15666,52,671,687,213,649,112981,1
0,591,341,0,-15559,38,628,904,120,406,152047,1
0,656,601,0,-8093,96,527,279,256,38,80006,1
0,780,248,5000,-12413,53,597,860,92,490,127973,1
0,685,434,5000,-10199,55,268,733,82,804,83077,1
0,793,349,2000,-11160,66,538,869,140,317,130076,1
0,511,800,11000,-7286,68,59,890,189,470,80012,1
0,771,422,6000,-9494,40,881,930,107,151,104238,1
0,735,549,6000,-6536,62,148,861,43,557,81958,1
0,659,536,0,-12129,61,857,730,377,328,80776,1
0,703,92,7000,-17627,82,803,936,245,149,75049,1
0,767,409,8000,-11414,67,68,909,108,761,82008,1
0,622,394,8000,-9559,40,59,882,74,487,80013,1
0,640,585,7000,-13712,453,693,900,185,707,171797,1
0,748,456,6000,-6357,65,458,765,104,523,82127,1
0,661,221,6000,-14727,208,926,508,99,159,77001,0
0,773,725,6000,-6001,208,68,0,670,742,101925,1
0,694,353,11000,-11218,154,502,0,65,819,102984,1
0,643,437,2000,-9407,138,701,0,109,694,98934,1
0,670,484,1000,-5221,27,620,1,81,797,94974,1
1,727,742,7000,-8794,77,108,0,648,337,120112,0
1,803,709,9000,-6540,43,76,0,286,706,121947,1
0,827,697,11000,-4368,142,122,0,44,836,118083,1
0,579,803,0,-7588,28,220,1,220,770,122422,0
0,438,489,0,-11568,46,10,0,442,182,136077,0
0,518,532,4000,-9305,39,129,0,126,187,83257,1
0,398,886,4000,-3999,40,17,754,165,471,142084,1
0,687,617,4000,-5213,28,94,0,89,665,121079,0
0,534,724,6000,-4675,49,6,92,108,503,81846,0
0,309,883,9000,-3825,80,67,1,84,312,159488,1
0,707,768,7000,-7072,32,27,0,169,832,139985,1
0,575,648,10000,-4891,35,583,0,115,466,75977,1
0,606,159,5000,-18181,35,954,7,105,333,107792,1
0,432,615,0,-11790,49,255,6,128,550,99574,1
1,760,376,0,-9397,42,164,0,107,663,76996,1
0,662,291,7000,-11531,277,655,813,116,384,85392,0
0,780,358,0,-10988,79,709,643,97,382,82985,0
0,439,567,5000,-11657,104,373,914,102,491,80726,1
0,715,458,5000,-16308,135,888,856,295,559,82903,0
0,510,553,7000,-10208,203,638,206,138,545,86597,0
0,719,431,9000,-14268,69,359,742,100,470,96029,1
0,601,429,1000,-10816,260,290,697,367,673,167928,0
0,859,328,9000,-11661,50,926,519,111,518,81127,0
0,646,207,9000,-13905,26,870,831,99,100,80975,0
0,742,348,6000,-13339,44,873,937,102,591,135002,0
0,514,492,9000,-13014,34,600,891,142,121,169865,1
0,567,432,6000,-10974,92,284,406,95,369,156112,1
1,580,689,8000,-6637,104,449,0,276,778,96878,1
0,440,317,8000,-9258,53,891,0,141,268,169914,0
0,629,545,10000,-13123,54,719,3,60,194,108376,1
0,483,397,1000,-10805,30,409,177,144,517,124572,1
0,487,362,5000,-12041,38,759,0,67,292,108778,1
0,716,615,7000,-5255,31,865,0,96,720,109035,0
0,675,555,8000,-9208,41,34,4,119,147,121034,1
0,560,674,10000,-6048,44,698,0,123,421,119942,0
0,553,142,8000,-18582,30,751,149,106,126,131308,1
0,711,326,6000,-14265,34,207,819,79,154,124977,1
0,354,340,10000,-15738,36,798,819,69,29,73729,1
0,330,709,8000,-10309,44,10,871,103,184,128505,1
0,381,426,6000,-10370,30,131,851,75,53,136850,1
0,682,581,7000,-10339,29,714,323,80,539,108980,1
0,395,415,3000,-8461,33,242,912,134,143,126875,1
0,482,362,6000,-10358,29,190,5,91,174,76879,1
0,615,658,5000,-7299,34,96,0,205,293,150093,0
0,312,536,1000,-11701,36,269,76,113,97,104483,1
0,621,261,5000,-13805,34,910,60,109,70,121071,0
0,459,610,6000,-10013,68,31,268,143,612,111998,1
1,543,677,1000,-7036,75,330,0,392,295,150262,1
1,713,700,5000,-6442,57,570,0,93,511,104982,0
1,710,649,7000,-10436,194,271,8,236,535,114089,0
1,659,457,0,-10654,274,448,0,129,694,76043,1
1,632,595,1000,-6586,38,267,0,182,491,92914,0
1,369,789,4000,-5948,465,802,0,253,273,71169,1
1,667,466,6000,-7565,176,703,0,80,819,85949,0
1,415,780,10000,-5717,343,365,0,130,436,179682,1
0,823,897,2000,-5231,113,62,258,96,482,128002,1
0,533,690,6000,-5605,36,13,0,311,529,76993,0
0,635,361,4000,-10161,59,655,0,512,243,137034,1
0,741,543,1000,-8728,112,527,3,103,468,99152,0
0,448,528,2000,-9352,49,728,3,258,463,169751,1
0,782,506,1000,-8647,65,843,0,88,421,111823,1
0,714,705,2000,-8399,88,342,14,299,613,103982,1
1,705,613,6000,-9317,158,218,0,304,459,89505,0
0,531,342,10000,-9982,51,854,0,104,350,158210,0
1,496,545,5000,-9528,442,835,0,224,653,162419,1
0,414,441,2000,-10153,66,956,453,115,374,79666,0
1,781,587,1000,-8057,187,489,3,100,843,86963,0
1,625,480,0,-8507,181,488,34,82,149,80702,0
0,769,409,5000,-10844,257,779,48,113,587,149021,1
0,730,436,7000,-10858,280,736,0,107,592,155840,1
0,499,450,9000,-11205,222,674,9,389,787,129812,1
0,526,727,8000,-5891,164,831,0,190,319,163931,1
0,502,737,7000,-7900,96,97,6,457,93,70078,1
0,675,561,1000,-7647,51,245,0,207,450,92932,0
0,639,526,0,-8643,148,216,0,461,539,142872,0
0,547,474,10000,-9165,51,795,2,113,350,109804,1
0,668,677,8000,-9232,159,487,0,134,511,75056,0
0,509,514,11000,-11371,323,283,0,126,509,166324,1
0,807,583,10000,-7717,405,540,0,173,711,94064,1
1,535,627,7000,-11129,447,752,0,374,644,171673,0
0,729,588,5000,-10167,33,176,582,216,749,126023,0
0,771,737,0,-4735,37,207,0,140,809,122015,1
0,578,315,10000,-15757,641,637,0,101,196,83133,0
1,717,401,8000,-9437,367,781,0,99,803,89937,1
1,643,491,9000,-12870,641,633,0,104,431,173147,1
1,614,464,9000,-8473,80,485,0,81,293,152092,1
0,428,770,3000,-5099,34,2,49,106,351,149948,1
0,790,471,0,-7286,31,214,0,63,746,117038,0
0,260,809,2000,-5892,41,171,0,936,222,144057,1
0,604,590,8000,-7469,31,362,0,95,359,90994,0
0,609,483,0,-7778,28,752,0,264,254,139908,1
0,561,461,1000,-5001,51,676,0,323,342,82130,0
0,603,822,11000,-4950,126,276,0,163,793,163941,1
0,765,701,11000,-4089,58,57,0,334,758,103998,1
0,464,484,0,-7540,38,684,0,176,527,128638,1
1,564,596,6000,-11243,218,142,20,64,895,89746,1
0,743,675,8000,-4267,95,25,0,68,590,92909,1
0,529,210,0,-9372,30,807,0,164,130,73028,1
1,430,473,4000,-8597,35,271,0,86,311,127938,1
1,424,235,8000,-20423,43,541,0,136,187,120204,1
1,645,197,4000,-19548,442,409,0,98,201,105110,1
0,342,169,1000,-13837,34,975,8,138,194,79796,1
0,435,240,0,-13338,36,936,0,126,322,83191,1
0,542,411,9000,-13653,41,164,12,103,348,92969,1
0,697,467,9000,-7536,71,248,0,94,572,82082,1
1,606,570,9000,-6684,32,21,0,301,258,114033,0
0,790,625,0,-6691,68,1,0,78,773,128973,1
0,597,873,5000,-6114,36,194,20,160,643,138892,1
0,789,524,5000,-9542,36,70,262,193,538,125023,1
0,375,900,10000,-6287,130,108,198,296,623,186220,1
0,625,673,4000,-6380,29,20,3,225,922,130033,1
0,623,648,3000,-10093,25,91,0,205,471,102026,1
0,421,220,8000,-15724,31,917,7,148,181,130553,1
0,699,895,1000,-4732,29,24,0,335,899,108004,1
0,235,287,5000,-16531,35,983,616,169,455,93725,1
0,594,327,2000,-9565,50,838,0,873,484,122615,1
1,515,430,7000,-9935,37,9,0,129,104,91844,0
0,613,364,6000,-11474,27,564,0,119,149,120082,1
1,486,528,1000,-11722,46,3,0,106,452,178519,0
0,603,546,0,-9366,26,449,0,85,375,134968,1
0,811,266,7000,-12478,40,560,0,96,211,130044,0
0,509,478,4000,-10051,39,185,0,89,323,139926,1
0,299,399,10000,-12176,37,816,1,147,302,158253,1
0,646,82,10000,-16204,43,838,0,93,293,108826,1
0,639,526,0,-6697,25,245,0,250,488,130032,0
0,566,366,7000,-12808,28,113,181,155,237,129960,1
0,522,458,11000,-7785,27,170,2,72,359,125973,1
0,748,422,7000,-10008,29,664,2,392,595,111141,0
0,333,471,8000,-11666,56,251,0,733,71,80295,1
0,678,431,0,-6749,32,163,0,147,404,90941,1
0,331,450,10000,-5362,34,365,4,220,180,123829,0
1,693,308,9000,-15635,44,645,476,127,677,129943,1
0,682,683,8000,-6444,28,156,0,273,640,120023,0
0,659,550,0,-7641,50,180,4,209,202,128931,1
0,231,877,9000,-5278,57,0,26,69,524,186142,0
1,621,177,7000,-13087,43,821,0,70,78,129880,1
0,866,211,11000,-12676,40,974,0,98,198,101295,0
0,531,286,5000,-14167,27,892,102,110,568,91639,1
0,682,900,9000,-5028,87,88,63,68,937,100721,0
0,603,155,4000,-12669,46,979,0,117,115,118449,1
1,472,928,8000,-5276,206,13,2,314,563,181088,1
0,474,343,4000,-8571,27,578,0,305,152,145115,1
0,371,268,1000,-10506,28,748,51,104,165,102617,1
0,619,399,7000,-10568,49,949,588,104,466,79140,1
0,247,438,5000,-8478,35,44,0,111,390,185711,1
1,546,586,6000,-8488,31,3,1,56,364,131778,1
0,432,652,8000,-4969,28,262,0,258,507,190028,0
0,498,28,6000,-25021,42,949,0,251,65,85473,1
1,687,830,1000,-7085,332,43,0,153,256,80042,0
1,688,507,2000,-9049,69,884,33,108,106,138891,1
0,824,448,0,-14694,95,754,0,126,565,129989,1
0,625,285,1000,-16686,53,438,2,192,357,140020,0
0,514,424,0,-10645,28,918,849,126,416,71114,1
1,583,245,6000,-13942,53,898,0,102,130,123017,0
1,755,528,5000,-14475,65,86,6,202,362,107724,1
1,281,84,4000,-17476,47,970,0,77,88,202415,0
1,565,478,2000,-17746,300,747,1,346,727,184175,1
